x,sigxjminusxi
1064,6.26678897065888
1326,6.56879794723834
1808,6.85802962096252
2478,7.14726129468669
3277,7.43649296841087
4317,7.70365475538501
5493,7.97081654235915
6950,8.6491751666761
1,0.0210686739129511
2,0.0475187267031087
3,0.074561744684983
4,0.102590802821655
5,0.132345124459335
7,0.160776118123754
9,0.190151720583792
12,0.218198501903243
22,0.245584047510879
32,0.273151299549286
42,0.301746099765163
52,0.330670933570269
64,0.359592707626941
80,0.38851716849387
96,0.417504285192287
175,0.440735764329089
290,0.463967231202878
461,0.48719869093976
666,0.510430150676642
891,0.534823180774837
1149,0.558055698764175
1416,0.582448731487901
1699,0.608003337198471
2005,0.635300302389307
2331,0.66433962706041
2683,0.693378951731512
3052,0.723579846763927
3456,0.753780744421873
3994,0.782820069092975
4569,0.813020947351001
5214,0.84322183787204
5893,0.873422735529986
6608,0.903623633187932
7353,0.933824530845879
8132,0.965187001135341
8990,0.996549471780132
9951,1.02791194242492
10990,1.05927441306971
12087,1.0906368837145
13195,1.12199935435929
14344,1.15336182500408
15529,1.18472429564887
16736,1.21608676629366
17994,1.24744923693845
1,0.172469966424101
2,0.346047574917765
3,0.531910907621785
5,0.712307675069443
11,0.885350409112836
17,1.0685626687943
35,1.23365783666158
53,1.41094261672272
72,1.5910161455737
93,1.77118090367586
127,1.95120953919941
170,2.13329967770012
213,2.33304140348977
303,2.50909481162377
432,2.68449807690184
561,2.86194260909471
730,3.05475792070588
953,3.24757903119208
1245,3.42297655220554
1802,3.59372778127162
2485,3.7644790103377
3270,3.93523023940378
4176,4.10830461444355
5301,4.28137898948332
6630,4.45445336452309
8194,4.62752773956286
10013,4.80060211460263
12134,4.9736764896424
14549,5.14675086468216
17164,5.31982523972193
20074,5.4928996147617
23309,5.66597398980147
26756,5.83904836484124
30605,6.01212273988101
34878,6.18519711492078
39482,6.35827148996055
44476,6.53134586500031
49840,6.70442024004008
55549,6.87749461507985
61623,7.0505689687089
68197,7.22015862478814
76286,7.38974828086737
85214,7.55933793694661
94869,7.72892759302585
1,0.045653205729458
2,0.0915209701718657
3,0.144494559692828
4,0.197739024270593
5,0.255081165348724
6,0.313100485670292
8,0.369792895047162
10,0.43508009921103
13,0.499827596619548
16,0.564575094141094
21,0.625095457736533
28,0.682433679972287
47,0.736446852921315
81,0.790017692628259
132,0.843450105381557
191,0.896882905042976
268,0.950315262440214
408,1.00374761983504
611,1.05717997722987
946,1.1106123346247
1430,1.16404461441984
2100,1.21457303934756
2898,1.26684382375555
3773,1.31911460816353
4872,1.37138539257151
6205,1.4236561769795
7658,1.47592696138748
9263,1.52819774579547
11094,1.58046853020345
13044,1.63273931461143
15032,1.68501009901942
17210,1.7372808834274
19529,1.78955166783539
22016,1.84182245224337
24628,1.89409323665135
27357,1.94636402105934
30161,1.99863480546732
33004,2.05090558987531
35974,2.10317637428329
39008,2.15544715869127
42123,2.20771794309926
45346,2.25998872750724
48616,2.31225951191522
51897,2.36453029632321
1,0.155350162076262
2,0.325161774217795
8,0.460390882024012
23,0.580590401319876
42,0.70034791953965
67,0.819992739582933
99,0.939634990052887
155,1.05579229662535
242,1.18703628685678
350,1.30575487651334
497,1.44049733042984
673,1.57523979690359
878,1.70998226337751
1278,1.82613956206191
1876,1.94229686074632
2578,2.0549694404702
3574,2.17112673915461
4664,2.28728403783902
5885,2.40344133652343
7218,2.51959863520783
8681,2.63575593389224
10231,2.75423637855034
11977,2.87620154216897
13891,2.9981667057876
16009,3.12013186940623
18394,3.24209703302486
21015,3.36406219664349
23878,3.48602736026211
26962,3.60799252388074
30331,3.74157341736781
34086,3.87515431085488
38101,4.00873520434195
42385,4.14231609782902
46830,4.27589699131609
51471,4.40947788480316
56334,4.55815922711921
61481,4.70684056943525
66851,4.85552191175129
72401,5.00420325406734
78088,5.15288459638338
83953,5.3062122306468
90039,5.45953986491022
96125,5.61286752058436
102336,5.76967987380831
1,0.255635563716899
2,0.513902836982889
7,0.758322537166318
12,1.01232018612455
23,1.25522212968059
39,1.48882409880364
61,1.72144792403405
92,1.95376570086545
141,2.16753784330175
209,2.40101399415517
312,2.63216701143074
431,2.86331923054659
608,3.07473135717002
846,3.28497604719662
1097,3.51612772666244
1452,3.74147288611019
1877,3.96681804555786
2413,4.17940602020385
3047,4.39197619359514
3796,4.60454405018761
4697,4.81711190678008
5748,5.02735661739886
6969,5.23760132801764
8358,5.44784603863642
9996,5.6580907492552
11858,5.86833545987398
13913,6.08090331646645
16224,6.29579431903258
18778,6.51068532159874
21724,6.72557632416489
25107,6.94046732673105
28734,7.15535833122897
32836,7.37024933379512
37249,7.58514033636128
42097,7.80003133892744
47302,8.01492234149359
52877,8.22981334405975
58832,8.4447043466259
65188,8.65959534919206
71862,8.83847758916605
78796,9.01735982914004
85998,9.19624206911403
93580,9.37512430908802
101498,9.55400654906201
1,0.0815198741360839
2,0.183374373459124
3,0.285323798116104
4,0.387283855434405
5,0.492728631766178
6,0.598173408097952
7,0.703618184429725
8,0.81236802811161
9,0.921153912120351
10,1.0390652346717
11,1.15698018498267
12,1.27489543446067
13,1.39281068393867
14,1.51072601925777
15,1.62864135457686
16,1.74655668989596
17,1.86447336265266
18,1.98239003540936
19,2.10030670816606
20,2.22077091461298
21,2.34210962944333
22,2.46672264557256
23,2.59133642676319
24,2.71595020795383
25,2.84462949459842
26,2.9957744058241
28,3.15509561588158
35,3.28000152692513
42,3.41039599396382
54,3.55293371694639
68,3.70034557366258
83,3.84998644849051
104,3.9975027016474
139,4.13632195871509
233,4.25249301466707
334,4.39070410561766
495,4.51382851757766
698,4.63031634794106
946,4.74647450661631
1301,4.87773225412969
1801,5.00899000164307
2400,5.14024774915646
3214,5.27150549666984
4175,5.40276324418322
1,0.0505338337599308
2,0.101454754335463
3,0.154657036293437
6,0.205990231527457
9,0.257671687208775
16,0.304592344058249
29,0.351056150408522
46,0.397519093266221
70,0.443982015660696
108,0.490444935134461
159,0.536907854608232
221,0.583370774081995
283,0.629833693911086
399,0.665231769665705
549,0.701241059587252
751,0.737249822179418
991,0.773258584771585
1265,0.809267347363752
1667,0.842952963982231
2221,0.870747146537052
2930,0.893978606273934
3857,0.917210066010815
5027,0.936956806787165
6214,0.960188266393329
7494,0.983419726123702
8820,1.00665118586058
10173,1.033367364558
11553,1.06008354325541
13015,1.08679972195283
14520,1.11351590065024
16105,1.14023207934765
17760,1.17856398791351
19446,1.21921904245305
21195,1.25987409699259
23040,1.30052915153214
24974,1.34118420607186
26977,1.38648555255878
29005,1.4317868990457
31178,1.47708824553261
33450,1.52238959201953
35865,1.56769093850645
38371,1.61361707517359
40976,1.66124156763419
43759,1.70654291412111
1,0.015001356529021
2,0.0345654358229076
4,0.0525673985490734
6,0.0711061440818697
8,0.0901816724212963
10,0.111646184255257
12,0.133179088724283
14,0.157993537932673
16,0.184385510350619
18,0.215823633537901
22,0.239987101777539
32,0.25851920408665
42,0.277387354320315
55,0.296488378862628
75,0.312174643604761
102,0.327374805481764
142,0.342475570709741
198,0.357576019809608
264,0.373836983374745
339,0.390091230955776
414,0.406353358236763
505,0.422615327321403
596,0.439154222192654
735,0.455361155395306
874,0.471623956278309
1067,0.48556283310401
1300,0.499501708946139
1606,0.513440584788268
2115,0.527379460630397
2670,0.541318336472526
3320,0.555257212314655
3978,0.569196088156784
4636,0.583134963998913
5366,0.597073839841042
6096,0.611012715683171
6916,0.6249515915253
7736,0.638890467367429
8556,0.652829343209558
9376,0.666768219051687
10224,0.680707094893817
11072,0.694645970735946
12068,0.708584846578075
13064,0.722523722420204
14081,0.736462598262333
2,0.0316035489962074
6,0.0617006739878359
17,0.0873736196287668
35,0.110880970935398
53,0.136601185525871
78,0.160211974029104
106,0.183723230995791
137,0.207848632514695
173,0.233350265145285
212,0.25863426032198
253,0.283718256760709
298,0.308700610101811
345,0.334365373641392
401,0.359961620349976
460,0.385557991216499
534,0.410263132402101
621,0.432374823143962
708,0.454486513920557
813,0.476556400683611
936,0.498626287433649
1080,0.520696174183687
1228,0.542766060933724
1399,0.564835947683762
1570,0.5869058344338
1786,0.608975721183837
2010,0.631045607933875
2256,0.653115494683913
2514,0.67518538143395
2807,0.69725521545105
3116,0.719325082801167
3441,0.741394950151284
3811,0.76230326391448
4200,0.783211577677674
4608,0.804119891440867
5032,0.825028205204061
5514,0.845936518967254
6004,0.866844832730448
6512,0.887753146493642
7056,0.908661460256835
7619,0.929569774020029
8199,0.950478087783222
8811,0.971386401546416
9442,0.992294715309609
10092,1.0132030290728
1,0.63854950839555
2,1.2774903951572
3,1.9165323444871
4,2.59042148409849
5,3.26431062404763
6,3.93819976401414
7,4.6329650963365
8,5.32776646898562
10,5.96464299612463
12,6.6015293274689
14,7.23842300132111
16,7.87531667517332
18,8.51221224900753
20,9.14973261302195
22,9.78725297703637
24,10.4247769688104
26,11.0623009605845
28,11.6998249523585
30,12.3373489441325
32,12.9748729359066
34,13.6517596630514
36,14.3286484700241
38,15.0055372769968
40,15.6824260839696
46,16.3090276920451
59,16.9237422367798
74,17.5277125646016
106,18.0829442755426
151,18.6370696789308
235,19.1911399936551
355,19.7440487425298
520,20.2969574842676
742,20.8498662260054
1001,21.4027749677432
1401,21.9556837094809
1901,22.5085924512187
2574,23.0615011929565
3647,23.6120867887206
5342,23.7526371201287
7619,23.8931874515369
9896,24.033737782945
15128,24.1742881143531
21519,24.3148384457613
29317,24.4553887771694
1,0.145641567906246
2,0.292330295576299
3,0.442811210151267
5,0.593943265560324
7,0.747934260738955
9,0.990712474744512
11,1.23603446660465
13,1.48148771259439
16,1.72047584489453
21,1.92269379307983
27,2.10298005990067
34,2.27137558025942
51,2.42640360956658
79,2.57975222230404
108,2.73308799744675
146,2.89106135939831
195,3.04903514229974
258,3.20700892517868
335,3.36492775489996
431,3.52176100041954
546,3.67915414013691
689,3.83596649336088
859,3.99277884658483
1084,4.14959119980878
1359,4.30640355303274
1704,4.46321590625669
2106,4.6200282067477
2585,4.77567898698481
3141,4.93132976722192
3758,5.08698054745902
4412,5.24263132769613
5120,5.39828210793324
5911,5.55393288817034
6830,5.70958366840745
7851,5.86523444864456
8971,6.02088522888167
10155,6.17653600911877
11430,6.33218678935588
12804,6.48783756959299
14252,6.64343326121694
15797,6.79908404145372
17458,6.95357324870398
19221,7.10806245595425
21109,7.2625516632222
1,0.0133331782663644
2,0.0272500150276985
3,0.0411860187366064
4,0.0551248418448431
5,0.0701834533494939
6,0.085268300975851
7,0.100636309407895
8,0.116584766566767
10,0.132265986518749
12,0.147947206470732
16,0.163186117095519
20,0.17842502868144
24,0.19421779197473
28,0.21106913466245
36,0.228396070687677
44,0.245880392851671
60,0.263026932728953
82,0.280339962750609
104,0.29775780821343
134,0.314553740704537
186,0.327643441536896
259,0.340420744522899
370,0.353198047378184
491,0.365975350233469
619,0.378752653088754
763,0.391529955944039
927,0.404307258799324
1121,0.417084561654609
1333,0.429861864509894
1583,0.442639167365172
1833,0.455416470220456
2152,0.458901189180995
2515,0.462385908141527
2919,0.465870627102059
3357,0.469355346062592
3834,0.472840065023124
4352,0.476324783983656
4931,0.479809502944189
5553,0.483294221904721
6241,0.486778940865253
7002,0.490263659825785
7864,0.493748378786318
8818,0.49723309774685
9814,0.500717816707382
1,0.00960248722092648
2,0.019204974441853
3,0.0311437256972567
4,0.0438960215241106
5,0.0566557020521506
6,0.0699961690736126
7,0.0833541998940987
8,0.0990619257346636
9,0.114769687039949
10,0.13103147589855
12,0.147292864517295
15,0.163554310377957
18,0.179816251968559
21,0.196078272345374
24,0.212340292737486
29,0.228602314552358
34,0.244864336368128
39,0.261126358183901
46,0.277388379999718
53,0.293650401815535
60,0.309912423631352
67,0.326174445447169
75,0.342436467262987
87,0.358698489078804
99,0.374960510894621
120,0.391222532712833
141,0.407484554531044
166,0.423746576346905
226,0.438849896342263
286,0.453958119405751
366,0.469050793999901
446,0.484151235691983
562,0.498090111536507
697,0.512028987378636
861,0.525967863220765
1098,0.539906739062894
1384,0.553845298507395
1670,0.567784174060994
1998,0.574755949183974
2326,0.588692487824187
2716,0.595661925745252
3152,0.602631363666316
3632,0.609600801587381
4160,0.616570239508445
1,0.0634907683464541
2,0.126981536692908
3,0.19047966094621
4,0.253977785199512
5,0.317475909452814
6,0.380974033706116
7,0.444472157959419
8,0.510985754966791
9,0.577503558370903
10,0.644021361775016
11,0.723853250841044
12,0.826812204116017
13,0.934818650603494
14,1.05164525315939
15,1.17063116684377
16,1.29370374424642
18,1.41353967064008
20,1.55808515910399
22,1.70597344160094
24,1.85595900143765
27,2.04409276935529
42,2.15739081985468
57,2.27068916332626
106,2.35942296728282
161,2.44538257136868
220,2.54423420688647
280,2.65314497823992
347,2.76212861852016
427,2.92441129070979
536,2.99609424453354
646,3.09307407086777
796,3.16293371604866
992,3.2326280952798
1188,3.30696876604658
1444,3.44751909605355
1729,3.59620043836959
2023,3.76114368519563
2350,3.92608493282258
2716,4.09335140412828
3118,4.25829487372602
3574,4.42323823785788
4069,4.58818174532155
4605,4.75428381030796
5181,4.9192271705763
2,0.0383319075999744
12,0.0766638161649486
24,0.114995763530644
47,0.153327672097147
80,0.191659580663004
118,0.229991489228859
160,0.268323397794714
211,0.306655306360569
266,0.344987993993729
325,0.385643048533272
389,0.426298103072815
459,0.466953157612358
535,0.507608212151901
624,0.548263266691444
728,0.588918321230987
851,0.629573375770531
997,0.670228430310074
1171,0.710883484849617
1357,0.75153853938916
1554,0.792193593928703
1766,0.832848648468246
1989,0.873503703007789
2232,0.914158757547332
2491,0.954813812086875
2768,0.995468866626418
3072,1.03612392116596
3405,1.0767789757055
3766,1.11743403024505
4143,1.15808908478459
4526,1.19874413932413
4926,1.23939919386368
5335,1.28005424840322
5751,1.32070930294276
6184,1.36136435748231
6630,1.40201941202185
7097,1.44267446656139
7572,1.48332952110093
8066,1.52398457564048
8584,1.56463963018002
9123,1.60529468471956
9671,1.64594973925911
10233,1.68660479379865
10817,1.72725984833819
11426,1.76791490287774
4,0.069316033080162
8,0.13918802028186
12,0.211880790083232
19,0.282654428736489
26,0.354024401939419
49,0.423719320875881
90,0.493398100163696
141,0.560879063998128
193,0.630463266008469
260,0.698111425042085
352,0.766641645796352
446,0.837497311330562
573,0.908352481835214
736,0.978046134711492
923,1.04774051392214
1124,1.11748998174594
1342,1.18834593394343
1584,1.25920188614092
1848,1.33005783833841
2141,1.4009137905359
2472,1.47176974273339
2818,1.54262569493088
3177,1.61348164712837
3576,1.68433759932586
3998,1.75519355152335
4455,1.82604950372084
4940,1.89690545591833
5443,1.96776140811582
5974,2.03861736031331
6523,2.10947331251079
7100,2.18032926470828
7693,2.25118521690577
8311,2.32204116910326
8946,2.39289712130075
9607,2.46375307349824
10282,2.53460902569573
10967,2.6054649778937
11680,2.67632093016195
12427,2.74717688235944
13227,2.81803283455693
14073,2.88888878675442
14951,2.95974473895191
15845,3.03060069114939
16774,3.10145664334688
2,0.0853704416660606
5,0.170644529782307
11,0.251825111643886
17,0.333063659620982
31,0.41342901944292
57,0.492664260296499
83,0.572547274990208
116,0.652435690416522
162,0.743236002219664
211,0.840614477081775
278,0.936883702037048
345,1.03473994233652
429,1.13117182086719
524,1.22907189528191
640,1.32664535169297
764,1.42506666241638
896,1.52971839528292
1042,1.6342599783727
1204,1.73880154718891
1383,1.84334311600488
1597,1.94788468482085
1827,2.05242625363681
2089,2.15696781531588
2409,2.260347811145
2765,2.36372780697412
3161,2.46710780280325
3587,2.57164937065333
4033,2.6761909394693
4498,2.78073250828527
4992,2.88527407710124
5518,2.98981564591721
6082,3.09435721469778
6677,3.1988987815339
7293,3.30333017215766
7926,3.40565877220857
8588,3.50671668031599
9283,3.60777353010066
9998,3.7088303799561
10733,3.80988722981153
11483,3.91094407966697
12244,4.0120009295224
13011,4.11305777937784
13783,4.21411462923327
14567,4.31517147908871
1,0.0967764512906425
4,0.181849443030714
7,0.285133378538552
12,0.388194453962368
18,0.50107102430285
25,0.615895204550914
32,0.734964954906611
41,0.853793389467729
51,0.973028293803235
61,1.09697290650051
72,1.22704816694027
84,1.3565007465291
96,1.48767490291873
108,1.62138403339865
122,1.75510658727239
141,1.88812277260702
160,2.02350410110417
192,2.16148264379913
230,2.29970943707503
279,2.4362382120994
336,2.57241917736381
401,2.70948479030826
482,2.84975819583271
587,2.9882623070555
715,3.12881052195872
921,3.26703770739317
1175,3.40526489282761
1490,3.54349207826206
1872,3.6805576933352
2314,3.8176233057828
2809,3.95585049121724
3395,4.09291612306477
4052,4.23202796283462
4765,4.37141672125591
5555,4.50849788217319
6422,4.64788664059448
7385,4.78727539901577
8396,4.92666415743706
9475,5.06605291585835
10601,5.20544167427964
11783,5.34483043270093
13005,5.48421919112222
14287,5.62360794954351
15630,5.7629967079648
1,0.333076659176807
4,0.629563302049004
8,0.919719126644697
12,1.2456343401358
19,1.56483330875088
26,1.8996469739403
33,2.24221982469184
42,2.58294049877085
73,2.91324077578447
118,3.24312677465566
164,3.57411595402923
237,3.90400270370385
310,4.23388945344906
399,4.5637761856764
498,4.89598605992104
597,5.23074347074631
787,5.56295334498372
1015,5.89527339644745
1346,6.22748327068486
1677,6.55969314492226
2064,6.89190301915967
2482,7.22411289339708
2900,7.56329177559552
3395,7.90014801938002
3925,8.25673293792021
4549,8.61538169593612
5244,8.97429220040127
5987,9.33786454528346
6808,9.70143689016566
7700,10.0650092350479
8666,10.4611056235617
9727,10.8572020120755
10883,11.2532984005894
12095,11.6493947891032
13409,12.045491177617
14824,12.4415875661309
16368,12.835360808671
17981,13.2311802713965
19654,13.6272766599103
21389,14.0315040593321
23144,14.4380546047275
24976,14.844605150123
26860,15.2511556955184
28815,15.6577062409138
2,0.0694140941917805
4,0.140318238855852
6,0.214366386373661
10,0.290839475151288
17,0.362592608451747
26,0.433031765741497
35,0.504829046140618
48,0.575360756193081
61,0.647880812192866
80,0.721228771349342
110,0.793342794574905
142,0.865509610845375
181,0.937593176798787
231,1.01021944660869
289,1.08746524919719
362,1.16390754812423
447,1.23943311512377
550,1.31493541747403
681,1.39043727247707
848,1.46593951399641
1035,1.54144170540833
1261,1.61579015080119
1522,1.6901308220073
1822,1.76563301342163
2165,1.84113525494096
2573,1.91663749908583
3020,1.99213974323069
3512,2.06764198737556
4037,2.14314423152042
4622,2.21864647566529
5245,2.29414871981015
5923,2.36965096395502
6656,2.44515320809989
7400,2.52065545224475
8217,2.59731926937646
9112,2.67398308650817
10092,2.75064690363988
11282,2.82731072077159
12592,2.9039745379033
14002,2.98063835503501
15460,3.05730217216672
16972,3.13396598929843
18551,3.21062980643014
20203,3.28729362356185
2,0.360098718312065
4,0.769484729648344
6,1.1806232742179
8,1.59251766097639
10,2.0184698305269
12,2.44442200191363
14,2.87037417339477
