x,sigxjminusxi
2.0,0.053841922
6.0,0.07082951
10.0,0.092811
14.0,0.12470801
22.0,0.15374044
30.0,0.18315108
43.0,0.20914717
66.0,0.22273487
89.0,0.23802519
132.0,0.25312567
193.0,0.26818433
267.0,0.28328478
422.0,0.2949005
623.0,0.30651623
861.0,0.31813198
1099.0,0.3309114
1533.0,0.33207297
2070.0,0.33323455
2702.0,0.33439612
3448.0,0.3355577
4370.0,0.33671927
5512.0,0.33788085
6818.0,0.33904237
8428.0,0.33904237
10337.0,0.33904237
12476.0,0.33904237
14925.0,0.33904237
17663.0,0.33904237
20694.0,0.33904237
24098.0,0.3460118
27835.0,0.3529812
31996.0,0.35995066
36467.0,0.3669201
41282.0,0.38202056
46398.0,0.397121
51944.0,0.41222146
57916.0,0.4273219
64417.0,0.44242236
71344.0,0.45752278
78557.0,0.47262323
86082.0,0.48772368
93999.0,0.5028241
102272.0,0.51792455
6.0,0.00028054143
12.0,0.0038211532
19.0,0.009470121
29.0,0.013304692
42.0,0.01762941
55.0,0.022503491
68.0,0.03268794
82.0,0.048365254
97.0,0.07589747
112.0,0.10388954
129.0,0.13178824
146.0,0.16077253
163.0,0.18981162
191.0,0.21879585
219.0,0.24797359
256.0,0.2781536
314.0,0.3072007
425.0,0.33624002
624.0,0.36179462
991.0,0.38734922
1497.0,0.40012652
2286.0,0.4059344
3267.0,0.41174227
4349.0,0.4175501
5522.0,0.42335796
6925.0,0.43032742
8520.0,0.43729687
10343.0,0.44426632
12267.0,0.45123577
14229.0,0.45820522
16469.0,0.4721441
19217.0,0.4790508
22380.0,0.4825355
25748.0,0.49298966
29213.0,0.50344384
32859.0,0.513898
36606.0,0.5243522
40353.0,0.5382284
44803.0,0.5486826
49768.0,0.5591366
56929.0,0.5695908
64186.0,0.580045
71652.0,0.59049916
79181.0,0.6055996
1.0,0.041003328
2.0,0.09279643
3.0,0.14971896
4.0,0.20886987
7.0,0.26070976
16.0,0.29769298
25.0,0.33719143
38.0,0.37222338
60.0,0.39383113
94.0,0.4124013
148.0,0.43070957
213.0,0.44933623
306.0,0.46787962
408.0,0.48878795
536.0,0.50969625
732.0,0.5289062
963.0,0.54981244
1240.0,0.57072073
1618.0,0.5893059
2088.0,0.60789084
2579.0,0.6392689
3118.0,0.6728443
3726.0,0.70885307
4428.0,0.74486184
5226.0,0.7808706
6132.0,0.8168794
7197.0,0.85288817
8358.0,0.88889694
9625.0,0.9249057
11031.0,0.9609145
12516.0,0.99692327
14095.0,1.0329319
15875.0,1.0689406
17929.0,1.1049494
20152.0,1.1409581
22625.0,1.1769668
25334.0,1.2129755
28110.0,1.2489842
30962.0,1.2849929
33941.0,1.321002
37046.0,1.3639802
40279.0,1.4127662
43718.0,1.4615523
47157.0,1.5103383
2.0,0.0062479023
4.0,0.01334211
7.0,0.027010405
17.0,0.028623682
27.0,0.036866732
38.0,0.044677217
49.0,0.056966856
61.0,0.073126525
73.0,0.09054917
88.0,0.10834521
107.0,0.12577741
131.0,0.14326358
158.0,0.16110256
187.0,0.18159549
219.0,0.20249519
262.0,0.22340307
323.0,0.24431138
397.0,0.2652197
478.0,0.286128
575.0,0.30703634
682.0,0.32794467
797.0,0.348853
920.0,0.36976132
1052.0,0.39066958
1191.0,0.4115779
1348.0,0.43248624
1531.0,0.45339456
1725.0,0.4743029
1935.0,0.4952112
2199.0,0.51611954
2467.0,0.53702784
2742.0,0.5579361
3042.0,0.57884437
3372.0,0.59975266
3726.0,0.6229841
4123.0,0.64621556
4564.0,0.669447
5029.0,0.69267845
5522.0,0.7159099
6042.0,0.73914146
6606.0,0.7623729
7204.0,0.78560436
7813.0,0.8088358
8516.0,0.83206725
1.0,0.03778501
2.0,0.07931472
8.0,0.09045744
15.0,0.11111469
26.0,0.122618094
37.0,0.14240424
52.0,0.14928989
80.0,0.15363166
118.0,0.15711653
161.0,0.16062272
247.0,0.16410744
364.0,0.16759217
509.0,0.1710769
743.0,0.17454071
977.0,0.17802544
1295.0,0.18034856
1658.0,0.18267171
2053.0,0.19312587
2469.0,0.20358004
2949.0,0.21403441
3529.0,0.22448857
4164.0,0.2407506
4835.0,0.2570126
5687.0,0.2732746
6637.0,0.30115235
7702.0,0.3290301
9025.0,0.35690784
10439.0,0.3847856
12034.0,0.41266334
13780.0,0.4405411
16061.0,0.46261096
18622.0,0.49048877
21576.0,0.5183665
25918.0,0.53811324
31174.0,0.549729
37071.0,0.56134474
43919.0,0.5729605
51438.0,0.58457625
61222.0,0.596192
71525.0,0.60780764
83000.0,0.6194234
95491.0,0.63103914
108980.0,0.6426549
123400.0,0.65427065
4.0,0.001267038
10.0,0.0024611813
18.0,0.0037680198
47.0,0.003906483
97.0,0.0039064838
176.0,0.0039064838
270.0,0.0039064838
380.0,0.0039064838
515.0,0.0039064838
673.0,0.0039064838
835.0,0.0039064838
1024.0,0.005068037
1241.0,0.00622961
1479.0,0.0074120755
1753.0,0.0085736485
2056.0,0.0108967945
2365.0,0.0132199405
2685.0,0.017866232
3023.0,0.022512523
3373.0,0.027158815
3742.0,0.031805106
4128.0,0.044094007
4528.0,0.05919448
4934.0,0.08474909
5349.0,0.11030369
5773.0,0.1358583
6229.0,0.16141291
6702.0,0.18696752
7196.0,0.21252213
7697.0,0.23807675
8177.0,0.26363134
8660.0,0.28918594
9152.0,0.31474054
9645.0,0.34029514
10147.0,0.36584973
10655.0,0.39140472
11172.0,0.4181209
11700.0,0.44483706
12235.0,0.47155324
12778.0,0.49826947
13327.0,0.5249857
13884.0,0.55170184
14447.0,0.578418
15043.0,0.6051342
4.0,0.011224135
10.0,0.029671513
19.0,0.049674295
29.0,0.074047446
62.0,0.09030963
97.0,0.107125506
141.0,0.13279788
190.0,0.15722573
243.0,0.18162343
303.0,0.20643206
365.0,0.23144373
437.0,0.26606843
518.0,0.30091137
629.0,0.32769445
779.0,0.35442212
1007.0,0.38113832
1291.0,0.4078545
1593.0,0.43457067
1936.0,0.46128684
2316.0,0.48800302
2751.0,0.5147192
3215.0,0.54143536
3746.0,0.56815153
4330.0,0.59486777
4992.0,0.62158394
5689.0,0.6483001
6416.0,0.6750163
7197.0,0.70173246
8009.0,0.73309493
8874.0,0.7644574
9825.0,0.7958199
10916.0,0.8190513
12148.0,0.842287
13443.0,0.87016475
14845.0,0.8933962
16391.0,0.91662765
18006.0,0.9468285
19682.0,0.97647554
21534.0,1.0020301
23529.0,1.0275848
25664.0,1.0531394
27953.0,1.0786941
30435.0,1.1042488
33036.0,1.1298034
3.0,0.00653222
6.0,0.020873593
12.0,0.036166675
26.0,0.046059437
40.0,0.059999973
56.0,0.0790544
98.0,0.09772209
142.0,0.115747154
186.0,0.13521653
244.0,0.15222552
302.0,0.17163266
386.0,0.18557185
480.0,0.19951648
587.0,0.21698757
698.0,0.2367343
814.0,0.25648105
944.0,0.2762278
1088.0,0.29597455
1235.0,0.3157213
1451.0,0.335468
1679.0,0.35521474
1949.0,0.3749615
2229.0,0.39470825
2527.0,0.41445497
2866.0,0.43420172
3243.0,0.45394847
3662.0,0.47369522
4092.0,0.49344197
4541.0,0.5131887
5007.0,0.53293544
5496.0,0.55268216
6002.0,0.5724289
6556.0,0.5921756
7124.0,0.6119223
7714.0,0.63166904
8326.0,0.65141577
8957.0,0.6711625
9622.0,0.6909092
10287.0,0.7106559
10969.0,0.7304028
11664.0,0.75014955
12372.0,0.76989627
13101.0,0.789643
13847.0,0.8093897
3.0,0.009566846
6.0,0.028320353
9.0,0.054487187
12.0,0.08231892
18.0,0.10418369
24.0,0.1331989
33.0,0.15908709
42.0,0.1864276
51.0,0.21610601
62.0,0.24515232
73.0,0.27420214
84.0,0.30613384
99.0,0.33501065
114.0,0.36503565
137.0,0.39521646
165.0,0.42456824
193.0,0.45392
221.0,0.48666808
265.0,0.51902723
309.0,0.5527118
362.0,0.5853743
427.0,0.619039
499.0,0.65270394
586.0,0.6898743
679.0,0.72704464
801.0,0.764215
966.0,0.80138534
1148.0,0.8385557
1357.0,0.87572604
1630.0,0.9128964
1928.0,0.95006675
2287.0,0.987237
2687.0,1.0244073
3130.0,1.0615776
3651.0,1.0987478
4235.0,1.133595
4876.0,1.1684421
5593.0,1.2032893
6415.0,1.2381364
7341.0,1.2729839
8332.0,1.3072944
9390.0,1.3409799
10488.0,1.3781502
11636.0,1.4153205
1.0,0.07657361
2.0,0.16329913
3.0,0.27076623
4.0,0.3785392
5.0,0.48924077
6.0,0.6037663
7.0,0.7200871
8.0,0.8395283
9.0,0.9624411
10.0,1.0853758
13.0,1.1952224
16.0,1.3066045
19.0,1.4194835
26.0,1.5220143
40.0,1.6171254
54.0,1.7176881
70.0,1.8129789
99.0,1.8987088
146.0,1.9813458
219.0,2.0637975
292.0,2.146269
389.0,2.2287407
534.0,2.311212
730.0,2.393684
1040.0,2.4633782
1396.0,2.5319319
1871.0,2.5934951
2419.0,2.6666741
3064.0,2.7398531
3858.0,2.8130322
4755.0,2.8862112
5827.0,2.9557698
7052.0,3.031268
8360.0,3.1021237
9679.0,3.1776648
11141.0,3.253167
12809.0,3.3228612
14701.0,3.3925555
16904.0,3.4610882
19415.0,3.5296214
22192.0,3.598154
25294.0,3.679464
28666.0,3.7607741
32430.0,3.8420842
1.0,0.019108785
2.0,0.040833108
3.0,0.06588357
4.0,0.09119158
5.0,0.11717232
11.0,0.13471264
17.0,0.15331024
23.0,0.17330551
29.0,0.19502684
35.0,0.2183254
41.0,0.24173844
50.0,0.26469222
59.0,0.28814167
71.0,0.31191766
98.0,0.3285186
125.0,0.34679922
152.0,0.36622593
188.0,0.38367292
224.0,0.40573463
275.0,0.42664394
326.0,0.44857532
395.0,0.46950415
471.0,0.49159387
547.0,0.51714844
628.0,0.54270303
709.0,0.56825763
795.0,0.5938122
881.0,0.6193668
975.0,0.6449214
1069.0,0.6704761
1163.0,0.69719225
1315.0,0.7239085
1467.0,0.75062466
1630.0,0.7773408
1934.0,0.804057
2285.0,0.8307732
2725.0,0.8563278
3287.0,0.88188237
3987.0,0.9051138
4848.0,0.92718375
5914.0,0.9457689
7400.0,0.96435404
9381.0,0.9817776
11607.0,0.9992012
15.0,8.8077215e-08
30.0,1.2201372e-05
106.0,1.2201372e-05
234.0,1.2201372e-05
464.0,1.2201372e-05
757.0,1.2201372e-05
1136.0,1.2201372e-05
1597.0,1.2201372e-05
2119.0,1.2201372e-05
2731.0,1.2201372e-05
3343.0,0.0034969202
4004.0,0.010466358
4733.0,0.017435797
5534.0,0.024405234
6441.0,0.03137467
7559.0,0.03834411
8881.0,0.04531355
10405.0,0.052282985
12134.0,0.059252422
14070.0,0.06622186
16210.0,0.0731913
18560.0,0.08016074
21111.0,0.087130174
23849.0,0.09409961
26778.0,0.10106905
29878.0,0.108038485
33144.0,0.11500792
36568.0,0.12197736
40131.0,0.1289468
43817.0,0.13591623
47624.0,0.14288567
51554.0,0.14985512
55567.0,0.15682456
59667.0,0.163794
63858.0,0.17076343
68147.0,0.17773287
72517.0,0.1847023
76970.0,0.19167174
81499.0,0.19864118
86108.0,0.20561062
90798.0,0.21258005
95561.0,0.21954949
100395.0,0.22651893
105297.0,0.23348837
1.0,0.018173812
7.0,0.025650771
17.0,0.032740515
32.0,0.03920441
55.0,0.049658645
88.0,0.05955895
131.0,0.07166968
174.0,0.08613385
220.0,0.09918385
270.0,0.11428331
330.0,0.12678368
405.0,0.1374579
493.0,0.14791055
597.0,0.16289659
741.0,0.1756624
890.0,0.18843971
1062.0,0.20121701
1243.0,0.21399431
1448.0,0.22677161
1675.0,0.23954895
1941.0,0.25232625
2283.0,0.26510355
2740.0,0.27788085
3260.0,0.29065815
3805.0,0.30343544
4387.0,0.31621274
5011.0,0.32899004
5778.0,0.34176734
6643.0,0.3522215
7641.0,0.35802943
8806.0,0.3638373
10108.0,0.36964518
11457.0,0.37545305
12862.0,0.3824225
14352.0,0.38939196
15917.0,0.3963614
17544.0,0.40797716
19222.0,0.42014673
20938.0,0.43640876
22696.0,0.45267075
24500.0,0.46893278
26362.0,0.4851948
28231.0,0.5014568
30135.0,0.5177188
3.0,0.0025632707
6.0,0.0106775025
9.0,0.01968328
12.0,0.035978276
15.0,0.052369766
18.0,0.06881635
21.0,0.08640337
26.0,0.10332918
34.0,0.11965296
44.0,0.13593641
58.0,0.15219879
75.0,0.16846083
95.0,0.18472286
120.0,0.20098501
147.0,0.21724743
180.0,0.23350945
219.0,0.24977149
258.0,0.2660339
302.0,0.28345734
350.0,0.30088094
398.0,0.31830454
446.0,0.33572814
495.0,0.3543133
546.0,0.37289846
600.0,0.39148363
656.0,0.4100688
717.0,0.428654
787.0,0.44723916
875.0,0.46582434
998.0,0.4844095
1162.0,0.50299466
1380.0,0.51809525
1710.0,0.5331957
2134.0,0.5482961
2616.0,0.5633965
3237.0,0.57849693
4040.0,0.59359735
5052.0,0.6063747
6283.0,0.619152
7855.0,0.6319294
9693.0,0.6447067
11837.0,0.65748405
14293.0,0.6702614
17241.0,0.6830387
2.0,0.008434668
4.0,0.028431674
6.0,0.05005275
8.0,0.07674302
12.0,0.10000868
16.0,0.12488469
22.0,0.14876959
41.0,0.16399541
68.0,0.17910221
102.0,0.19420268
136.0,0.2162725
205.0,0.23950396
301.0,0.26272908
418.0,0.2789911
552.0,0.29525313
724.0,0.3133895
951.0,0.32965153
1262.0,0.34591356
1631.0,0.36217558
2081.0,0.37843755
2595.0,0.39386854
3174.0,0.40896899
3860.0,0.43103886
4650.0,0.45310876
5543.0,0.47517866
6589.0,0.4821481
7744.0,0.48911756
9029.0,0.49608698
10443.0,0.5030564
11971.0,0.51002586
13648.0,0.5169953
15438.0,0.52396464
17424.0,0.5309341
19516.0,0.53790355
21789.0,0.544873
24280.0,0.55184245
27018.0,0.5588119
29974.0,0.5588119
33267.0,0.5588291
36779.0,0.572768
40621.0,0.5867069
44862.0,0.6006458
49419.0,0.6145847
54258.0,0.6285236
1.0,0.17489204
10.0,0.18052356
25.0,0.18965256
64.0,0.19429894
124.0,0.19894522
194.0,0.20359209
300.0,0.20823847
452.0,0.21288477
652.0,0.22218008
889.0,0.23960368
1186.0,0.25702727
1526.0,0.27445087
1934.0,0.29187447
2414.0,0.30929807
2944.0,0.32672167
3535.0,0.34762996
4200.0,0.36505356
4933.0,0.3859619
5712.0,0.40687022
6542.0,0.43010166
7402.0,0.45565626
8291.0,0.48121086
9201.0,0.5067655
10135.0,0.53232
11085.0,0.5601978
12047.0,0.603176
13020.0,0.6461542
14002.0,0.6891327
14988.0,0.73675716
15975.0,0.8087746
16963.0,0.8819459
17952.0,0.96557915
18941.0,1.0492125
19930.0,1.1328458
20919.0,1.2234496
21908.0,1.4894497
22897.0,1.75545
23887.0,2.029602
24877.0,2.304895
25867.0,2.5801878
26857.0,2.857179
27847.0,3.1591878
28837.0,3.461197
29827.0,3.763206
1.0,0.04328643
2.0,0.096137226
3.0,0.15864033
4.0,0.22174716
5.0,0.2864083
6.0,0.3531795
8.0,0.41377932
14.0,0.46309417
22.0,0.5114952
32.0,0.55777174
42.0,0.6040503
59.0,0.63339746
85.0,0.6624369
115.0,0.6914763
149.0,0.72162426
198.0,0.75182796
269.0,0.7820289
355.0,0.8122298
466.0,0.8424307
590.0,0.8726316
729.0,0.9028325
909.0,0.9330334
1106.0,0.9632343
1327.0,0.9934356
1571.0,1.0259596
1851.0,1.0689378
2156.0,1.1122284
2503.0,1.1563681
2879.0,1.2005079
3277.0,1.2446895
3723.0,1.2911524
4181.0,1.3376153
4674.0,1.3840781
5183.0,1.430541
5716.0,1.4770039
6258.0,1.52579
6806.0,1.5780607
7383.0,1.6303315
7972.0,1.6849254
8584.0,1.7581048
9214.0,1.8312839
9865.0,1.904463
10520.0,1.9822885
11177.0,2.060114
1.0,0.03377799
2.0,0.073179096
3.0,0.118922204
4.0,0.16580106
5.0,0.21452646
6.0,0.2650455
7.0,0.31631273
8.0,0.3700227
9.0,0.4252884
10.0,0.4805587
11.0,0.5367136
12.0,0.5928764
15.0,0.63981205
18.0,0.6878709
24.0,0.7302075
32.0,0.772089
44.0,0.8137189
61.0,0.8495913
86.0,0.8832779
113.0,0.91696364
149.0,0.95064926
198.0,0.9843349
281.0,1.01686
424.0,1.0575149
603.0,1.0981699
812.0,1.1388249
1086.0,1.17948
1385.0,1.220135
1743.0,1.26079
2137.0,1.3014033
2597.0,1.3397352
3088.0,1.3780673
3625.0,1.4163991
4206.0,1.454731
4855.0,1.4919013
5551.0,1.5290716
6322.0,1.5662419
7133.0,1.6080585
7976.0,1.649875
8856.0,1.6916919
9768.0,1.73467
10723.0,1.7915871
11722.0,1.8485042
12748.0,1.9054213
1.0,0.008837094
2.0,0.018455327
3.0,0.029266901
4.0,0.040078722
5.0,0.051377963
6.0,0.06351982
7.0,0.07566169
8.0,0.08797997
9.0,0.10055595
10.0,0.11318687
11.0,0.12670258
15.0,0.138086
23.0,0.14824332
41.0,0.1565157
67.0,0.1655168
119.0,0.1736478
197.0,0.18177882
281.0,0.18990983
396.0,0.19804084
532.0,0.20617186
692.0,0.21430287
886.0,0.22243388
1121.0,0.23056489
1370.0,0.23869589
1635.0,0.24915005
1925.0,0.2607658
2254.0,0.2723815
2661.0,0.28399724
3085.0,0.29561296
3567.0,0.30722868
4099.0,0.3188444
4670.0,0.33046016
5333.0,0.34207588
6069.0,0.3536916
6839.0,0.36530733
7661.0,0.37692305
8494.0,0.38853878
9347.0,0.4001545
10228.0,0.41177022
11149.0,0.423386
12086.0,0.4361633
13053.0,0.4489406
14066.0,0.4617179
15105.0,0.4744952
1.0,0.0029039325
2.0,0.005807865
3.0,0.009271692
4.0,0.012735518
5.0,0.016212463
8.0,0.017927887
11.0,0.01964331
22.0,0.020805094
33.0,0.021966878
45.0,0.023128528
59.0,0.02429013
77.0,0.025451705
95.0,0.02661328
125.0,0.027774854
158.0,0.028936427
198.0,0.030097999
247.0,0.03125957
297.0,0.032421142
356.0,0.033582713
446.0,0.034744285
536.0,0.035905857
671.0,0.03706743
806.0,0.038229
956.0,0.039390583
1143.0,0.040552154
1357.0,0.041713726
1655.0,0.042875297
2018.0,0.04403687
2453.0,0.04519844
3044.0,0.046360012
3776.0,0.047521584
4508.0,0.048683167
5354.0,0.049844738
6200.0,0.05100631
7145.0,0.05216788
8119.0,0.053329453
9105.0,0.054491024
10104.0,0.055652596
11112.0,0.056814168
12135.0,0.05797575
13170.0,0.059137322
14242.0,0.060298894
15319.0,0.061460465
16408.0,0.06262204
2.0,0.0009371853
4.0,0.0018743706
6.0,0.002811556
8.0,0.004017133
10.0,0.0052227094
18.0,0.005227698
26.0,0.0052326866
35.0,0.005234524
44.0,0.005239513
59.0,0.005239571
77.0,0.00523958
95.0,0.0052396012
113.0,0.0055519985
146.0,0.0055597727
179.0,0.005580665
215.0,0.006603774
251.0,0.0077653443
289.0,0.008926918
327.0,0.010088491
365.0,0.011250843
403.0,0.014735561
446.0,0.01822028
489.0,0.021704998
532.0,0.025189716
578.0,0.028674435
628.0,0.032159153
678.0,0.035643872
728.0,0.03912859
778.0,0.04261331
828.0,0.046098027
880.0,0.049582746
932.0,0.053067468
985.0,0.056552187
1058.0,0.060036905
1131.0,0.06352162
1336.0,0.06700634
1541.0,0.07049106
1798.0,0.07397578
2055.0,0.0774605
2312.0,0.08094522
2725.0,0.08442994
3138.0,0.08791466
3613.0,0.09139938
4177.0,0.0948841
